ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
278	Wie soll ich leben, wenn sie nicht mehr da sind?	wenn	56	   84,414	0.1801	61	german_de_news_2013_00955809
279	Auch, wenn nicht immer alle kommen (können).	wenn	56	   84,414	0.1801	74.1429	german_de_news_2015_00079997
280	Alles andere kommt, wenn es kommen soll.	wenn	56	   84,414	0.1801	116.5714	german_de_news_2013_00030903
281	Wie es sich gegen seinen.	gegen	57	   84,184	0.1797	51.6	german_de_news_2013_00951758
282	Es geht mit 5 gegen 5 weiter.	gegen	57	   84,184	0.1797	63	german_de_news_2015_00456588
283	Es kommt nicht gut, wenn man immer gegen alles ist.	gegen	57	   84,184	0.1797	71.4	german_de_news_2015_00465456
284	Das geht ja nicht gegen Menschen.	gegen	57	   84,184	0.1797	72	german_de_news_2013_00177584
285	Weiter geht es mit vier gegen vier.	gegen	57	   84,184	0.1797	82.1667	german_de_news_2013_00930195
286	Und wie er das kann!	kann	58	   80,016	0.1708	24.8	german_de_news_2013_00882233
287	Es kann, muss aber nicht.	kann	58	   80,016	0.1708	44.2	german_de_news_2013_00493870
288	Wie kann ich das machen?	kann	58	   80,016	0.1708	57	german_de_news_2013_00953211
289	Und weiter: „Aber was kann man machen?	kann	58	   80,016	0.1708	69.4286	german_de_news_2013_00880971
290	Da kann man nichts machen.	kann	58	   80,016	0.1708	104.8	german_de_news_2013_00150189
291	Und wie wurde er zu dem, der er heute ist?	wurde	59	   80,013	0.1708	31.5556	german_de_news_2014_00853870
292	So wurde es „nur“ ein 7:1.	wurde	59	   80,013	0.1708	36	german_de_news_2013_00834435
293	Dann wurde es mehr, mehr, mehr.	wurde	59	   80,013	0.1708	48.25	german_de_news_2015_00160197
294	Aber das wurde mir zu viel.	wurde	59	   80,013	0.1708	68.8333	german_de_news_2014_00010743
295	Er wurde Präsident und ist es noch heute.	wurde	59	   80,013	0.1708	70.75	german_de_news_2015_00452946
296	Aber kann ich das zur Zeit nicht?	zur	60	   77,442	0.1653	49.8571	german_de_news_2013_00016205
297	Zur Zeit sind es über 3500.	zur	60	   77,442	0.1653	58.4	german_de_news_2013_00993018
298	Ich bin vor Jahren zur..	zur	60	   77,442	0.1653	97	german_de_news_2014_00547424
299	Nur noch ein Jahr bis zur Zukunft?	zur	60	   77,442	0.1653	98.8571	german_de_news_2014_00716689
300	Da kann man nicht zur Polizei gehen	zur	60	   77,442	0.1653	99.2857	german_de_news_2013_00150191
301	Und den Euro, den haben wir auch.	euro	61	   74,368	0.1587	30.5	german_de_news_2013_00869167
302	Um nur 888 Euro sind Sie dabei.	euro	61	   74,368	0.1587	50.5	german_de_news_2015_00827028
303	Dann geht es um 1000 Euro.	euro	61	   74,368	0.1587	56.8	german_de_news_2015_00157911
304	Das alles für unter 30 Euro.	euro	61	   74,368	0.1587	60.6	german_de_news_2013_00166454
305	Am Ende waren es rund 31 Millionen Euro.	euro	61	   74,368	0.1587	83	german_de_news_2014_00043644
306	Das hatte ich mit 60 noch nicht.	hatte	62	   73,790	0.1575	28.5	german_de_news_2013_00181637
307	Und die hatte ich hier.	hatte	62	   73,790	0.1575	41.4	german_de_news_2014_00843272
308	Ich hatte das alles schon.	hatte	62	   73,790	0.1575	65.8	german_de_news_2013_00576773
309	Bisher hatte ich sie noch nicht.	hatte	62	   73,790	0.1575	70.5	german_de_news_2013_00124681
310	Was er hatte, ist nicht bekannt.	hatte	62	   73,790	0.1575	80.1667	german_de_news_2015_00885173
311	Und in was für eine.	was	63	   71,368	0.1523	20.6	german_de_news_2014_00847433
312	Aber was nicht war und ist, könnte ja noch werden.	was	63	   71,368	0.1523	55	german_de_news_2014_00017114
313	Was soll nun aus uns werden?	was	63	   71,368	0.1523	68.6667	german_de_news_2013_00924291
314	Aber was macht dieser aus?	was	63	   71,368	0.1523	82.8	german_de_news_2014_00017104
315	Was gibt's denn heute?	was	63	   71,368	0.1523	116.2	german_de_news_2013_00920987
316	Aber ist es das schon?	schon	64	   70,150	0.1497	26.2	german_de_news_2014_00014403
317	Wir sind doch schon im 21….	schon	64	   70,150	0.1497	47.2	german_de_news_2015_00929379
318	Das ist doch schon etwas.	schon	64	   70,150	0.1497	58.6	german_de_news_2014_00183384
319	Das wäre aber auch schon alles.	schon	64	   70,150	0.1497	76	german_de_news_2013_00213557
320	Hatten wir alles schon einmal.	schon	64	   70,150	0.1497	124.4	german_de_news_2013_00554963
321	Das sind zwei Prozent mehr als 2010.	prozent	65	   69,673	0.1487	43	german_de_news_2013_00204978
322	Jetzt sind es nur mehr 41 Prozent.	prozent	65	   69,673	0.1487	51.8333	german_de_news_2013_00646785
323	Aber auf 25 Prozent kommt man nicht.	prozent	65	   69,673	0.1487	56.8333	german_de_news_2014_00009531
324	Zu 95 Prozent sind wir jetzt mit allem durch.	prozent	65	   69,673	0.1487	60.125	german_de_news_2014_00948835
325	Vor zwei Jahren waren es erst 36 Prozent.	prozent	65	   69,673	0.1487	76.5714	german_de_news_2013_00911833
326	Ist es dann nicht nur..	dann	66	   69,145	0.1476	31.4	german_de_news_2013_00638169
327	Dann wurde es mehr, mehr, mehr.	dann	66	   69,145	0.1476	48.25	german_de_news_2015_00160197
328	Und was machen Sie dann?	dann	66	   69,145	0.1476	60	german_de_news_2014_00852270
329	Wie geht es dann weiter?	dann	66	   69,145	0.1476	69.8	german_de_news_2015_00915131
330	Der werde dann schon einmal kommen.	dann	66	   69,145	0.1476	114.5	german_de_news_2015_00276249
331	Und diese wird auch nicht..	diese	67	   66,418	0.1417	28	german_de_news_2015_00834344
332	Aber diese können das nicht.	diese	67	   66,418	0.1417	38.8	german_de_news_2015_00012109
333	Diese gibt es bis heute nicht.	diese	67	   66,418	0.1417	59.5	german_de_news_2013_00373155
334	Es gibt diese ja noch.	diese	67	   66,418	0.1417	67.8	german_de_news_2015_00457596
335	Aber wer waren diese Menschen?	diese	67	   66,418	0.1417	95	german_de_news_2013_00019501
336	Aber durch sind wir noch nicht.»	durch	68	   66,415	0.1417	40.6667	german_de_news_2013_00013176
337	Zu 95 Prozent sind wir jetzt mit allem durch.	durch	68	   66,415	0.1417	60.125	german_de_news_2014_00948835
338	Aber da muss er durch.	durch	68	   66,415	0.1417	61.6	german_de_news_2015_00010395
339	Das ist nicht immer einfach, aber da muss er durch.	durch	68	   66,415	0.1417	62.3	german_de_news_2013_00187714
340	Und dann geht es weiter durch die Stadt.	durch	68	   66,415	0.1417	74.5	german_de_news_2013_00866829
341	Und das auch schon für unter 14 jährige.	unter	69	   66,133	0.1411	50.5714	german_de_news_2014_00840684
342	Aber wie ich unter 5. schon sagte..	unter	69	   66,133	0.1411	55	german_de_news_2014_00017686
343	Er will unter die Menschen.	unter	69	   66,133	0.1411	59.8	german_de_news_2013_00479792
344	Das alles für unter 30 Euro.	unter	69	   66,133	0.1411	60.6	german_de_news_2013_00166454
345	Dann wäre ich ja nicht mehr unter den Menschen.	unter	69	   66,133	0.1411	75.3333	german_de_news_2013_00161387
346	ABER, wie dem auch sei.	sei	70	   65,706	0.1402	34.8	german_de_news_2015_00018379
347	Aber sei es wie es sei.	sei	70	   65,706	0.1402	38.5	german_de_news_2013_00017698
348	Und das sei er bis heute.	sei	70	   65,706	0.1402	47.1667	german_de_news_2013_00868518
349	Mit Deutschland sei dies aber nicht zu machen.	sei	70	   65,706	0.1402	71.25	german_de_news_2015_00665749
350	Im Jahr 2014 sei die Welt jedoch eine andere.	sei	70	   65,706	0.1402	90.625	german_de_news_2014_00568799
351	Und was ist, wenn sie nicht mehr können?	können	71	   64,091	0.1368	36.375	german_de_news_2015_00842790
352	Und was einer kann, das können viele.	können	71	   64,091	0.1368	50.7143	german_de_news_2015_00842654
353	Wir können es auch lassen.	können	71	   64,091	0.1368	66.4	german_de_news_2013_00964435
354	Die können machen, was sie wollen.	können	71	   64,091	0.1368	78	german_de_news_2013_00345858
355	Sie können damit ganz gut leben.	können	71	   64,091	0.1368	105.1667	german_de_news_2014_00781154
356	Das wird auch 2015 wieder so sein.	wieder	72	   63,965	0.1365	37.8333	german_de_news_2015_00210980
357	Ja, und was ist das jetzt wieder?	wieder	72	   63,965	0.1365	55	german_de_news_2014_00611291
358	Aber nun ist es ja wieder da.	wieder	72	   63,965	0.1365	63.5714	german_de_news_2015_00016210
359	Oder er macht es wieder gut.	wieder	72	   63,965	0.1365	77.8333	german_de_news_2015_00714283
360	Wie machen wir ihn wieder dazu?	wieder	72	   63,965	0.1365	106.3333	german_de_news_2014_00924531
361	Doch das ist es auch schon.	doch	73	   62,288	0.1329	31.1667	german_de_news_2014_00390074
362	Doch das ist noch nicht alles.	doch	73	   62,288	0.1329	49.5	german_de_news_2014_00390105
363	Doch was sagt sie aus?	doch	73	   62,288	0.1329	61.8	german_de_news_2014_00396649
364	Doch da war noch etwas.	doch	73	   62,288	0.1329	77	german_de_news_2014_00390436
365	Doch noch steht nichts dort.	doch	73	   62,288	0.1329	120.6	german_de_news_2013_00415890
366	Was hat der, das ich nicht habe?	habe	74	   60,753	0.1297	33	german_de_news_2015_00885988
367	Ja, ich habe auch einen.	habe	74	   60,753	0.1297	62.8	german_de_news_2015_00604477
368	Sie sagt: „Ich habe von allem etwas.	habe	74	   60,753	0.1297	80	german_de_news_2015_00774207
369	Ich habe keine Uhr bei mir.	habe	74	   60,753	0.1297	85.8333	german_de_news_2013_00575480
370	Ich habe ihn heute noch.	habe	74	   60,753	0.1297	92.6	german_de_news_2014_00551121
371	Und das soll es auch.	soll	75	   59,461	0.1269	23.6	german_de_news_2013_00868657
372	Und so soll es doch sein.»	soll	75	   59,461	0.1269	44	german_de_news_2015_00841425
373	Wie soll ich denn so 30 werden?	soll	75	   59,461	0.1269	57.1667	german_de_news_2014_00926096
374	Der soll ja auch wieder dabei sein.	soll	75	   59,461	0.1269	66	german_de_news_2014_00268734
375	Alles andere kommt, wenn es kommen soll.	soll	75	   59,461	0.1269	116.5714	german_de_news_2013_00030903
376	Nicht für sie, nicht für ihre Kinder.	ihre	76	   57,906	0.1236	76.8	german_de_news_2014_00705227
377	Aber ihre Welt ist eine andere.	ihre	76	   57,906	0.1236	80.6667	german_de_news_2013_00015601
378	Aber das war einfach nicht ihre Welt.	ihre	76	   57,906	0.1236	80.8571	german_de_news_2014_00010676
379	Die haben ihre Welt und wir unsere.	ihre	76	   57,906	0.1236	92.5714	german_de_news_2013_00337013
380	Wer macht Ihre Arbeit, wenn Sie es nicht sind?	ihre	76	   57,906	0.1236	103.5556	german_de_news_2014_00916107
381	Das sind zwei Prozent mehr als 2010.	zwei	77	   56,880	0.1214	43	german_de_news_2013_00204978
382	Das geht nicht in ein oder zwei Jahren.	zwei	77	   56,880	0.1214	45.625	german_de_news_2014_00176075
383	Vor zwei Jahren waren es noch 14%.	zwei	77	   56,880	0.1214	61.5	german_de_news_2014_00886034
384	Alle zwei Jahre mal waren wir mit dabei.	zwei	77	   56,880	0.1214	83.875	german_de_news_2015_00033240
385	Zwei bis drei Neue sollen kommen.	zwei	77	   56,880	0.1214	112.5	german_de_news_2014_00966901
386	Die gibt es noch nicht.	gibt	78	   56,839	0.1213	30	german_de_news_2015_00317635
387	Aber es gibt sie doch?	gibt	78	   56,839	0.1213	44.8	german_de_news_2014_00012580
388	Das alles gibt es für etwa 480 Euro zu haben.	gibt	78	   56,839	0.1213	58.4444	german_de_news_2014_00165476
389	Aber so etwas gibt es ja bei uns nicht..	gibt	78	   56,839	0.1213	68.2222	german_de_news_2015_00017035
390	Was gibt's denn heute?	gibt	78	   56,839	0.1213	116.2	german_de_news_2013_00920987
391	Ist sie das nicht immer?	immer	79	   56,595	0.1208	26.2	german_de_news_2014_00609110
392	Und mit der Zeit immer mehr.	immer	79	   56,595	0.1208	45.6667	german_de_news_2014_00848476
393	Was er ja auch immer war.	immer	79	   56,595	0.1208	62.3333	german_de_news_2013_00920366
394	Es kommt nicht gut, wenn man immer gegen alles ist.	immer	79	   56,595	0.1208	71.4	german_de_news_2015_00465456
395	Wenn sie kommen wollen, immer.	immer	79	   56,595	0.1208	101.8	german_de_news_2013_00940233
396	Das geht aber nicht vom einen auf den anderen Tag.	vom	80	   55,330	0.1181	69.3	german_de_news_2014_00175746
397	Und wenn nicht, was bleibt vom Ich.	vom	80	   55,330	0.1181	76.7143	german_de_news_2013_00881651
398	Wenn es so ist, ist es der Anfang vom Ende.	vom	80	   55,330	0.1181	89.75	german_de_news_2013_00936725
399	Es ist der Anfang vom Ende.	vom	80	   55,330	0.1181	103.3333	german_de_news_2014_00465984
400	Die wollen mich seit Jahren vom Markt haben.	vom	80	   55,330	0.1181	127.625	german_de_news_2015_00381582
401	Nur eine nicht: die Seine.	seine	81	   54,965	0.1173	33.2	german_de_news_2013_00747680
402	Es war auch seine Stadt.	seine	81	   54,965	0.1173	74.4	german_de_news_2014_00474104
403	Denn die sind nicht immer so sicher wie sie seine sollten.	seine	81	   54,965	0.1173	97.1818	german_de_news_2013_00231010
404	Und was sagt seine Frau?	seine	81	   54,965	0.1173	101.8	german_de_news_2013_00880692
405	Es ist seine Welt und nicht meine Welt.	seine	81	   54,965	0.1173	103.4286	german_de_news_2014_00468636
406	Er ist aber nicht mehr beim Team.	beim	82	   54,348	0.116	67.8571	german_de_news_2013_00468022
407	Beim 0:1 sieht er auch nicht gut aus.	beim	82	   54,348	0.116	75.5714	german_de_news_2013_00108055
408	Und zwar beim „Team für unter 25jährige“, auch wenn man schon über 25 ist.	beim	82	   54,348	0.116	80.6923	german_de_news_2015_00845072
409	Und da sind wir beim Thema.	beim	82	   54,348	0.116	89.8333	german_de_news_2014_00841004
410	So was gibt es ja nicht nur beim Fußball.	beim	82	   54,348	0.116	97.4444	german_de_news_2015_00794033
411	Und das seit mehr als 100 Jahren.	seit	83	   53,955	0.1151	42.5	german_de_news_2013_00868529
412	DAS ist schon seit Jahren so..	seit	83	   53,955	0.1151	49	german_de_news_2014_00185923
413	War aber seit 1990 nicht mehr dort.	seit	83	   53,955	0.1151	64.1667	german_de_news_2013_00916136
414	Zum ersten Mal seit mehr als einem Jahr.	seit	83	   53,955	0.1151	68.75	german_de_news_2013_00988338
415	Das kommt ihm seit 20 Jahren..	seit	83	   53,955	0.1151	106.8	german_de_news_2013_00190470
416	Die sind aber auch nicht da.	da	84	   53,788	0.1148	31.8333	german_de_news_2013_00383152
417	Aber da muss ich jetzt mit.	da	84	   53,788	0.1148	59.5	german_de_news_2015_00010396
418	Es ist nichts mehr da.	da	84	   53,788	0.1148	69	german_de_news_2014_00468144
419	Heute ist man da weiter.	da	84	   53,788	0.1148	79.6	german_de_news_2014_00536185
420	Jetzt steht da nichts mehr.	da	84	   53,788	0.1148	113.8	german_de_news_2015_00610890
421	Auch er ist noch keine 20 Jahre.	keine	85	   53,237	0.1136	51	german_de_news_2015_00073977
422	Wir haben aber keine Zeit.“	keine	85	   53,237	0.1136	69.4	german_de_news_2015_00923745
423	Doch Menschen sind keine Waren.	keine	85	   53,237	0.1136	82.4	german_de_news_2014_00394420
424	Ich habe keine Uhr bei mir.	keine	85	   53,237	0.1136	85.8333	german_de_news_2013_00575480
425	Es gibt ja keine andere.	keine	85	   53,237	0.1136	96.4	german_de_news_2014_00462812
426	Das sind 49 Euro im Jahr.	jahr	86	   53,122	0.1134	40.2	german_de_news_2014_00200857
427	Auf das eine Jahr auf oder ab kommt es nicht an“, sagt er.	jahr	86	   53,122	0.1134	53.5	german_de_news_2015_00080988
428	Und wenn´s nur ein Jahr ist.	jahr	86	   53,122	0.1134	59.2857	german_de_news_2013_00881741
429	Und zwar jetzt, nicht erst in einem Jahr.	jahr	86	   53,122	0.1134	72.75	german_de_news_2014_00854493
430	Im Jahr 2014 sei die Welt jedoch eine andere.	jahr	86	   53,122	0.1134	90.625	german_de_news_2014_00568799
431	Und das ist gut so“, sagte er.	sagte	87	   53,019	0.1131	40.4286	german_de_news_2013_00867928
432	Aber wir sind 80 Millionen“, sagte sie.	sagte	87	   53,019	0.1131	57.8333	german_de_news_2015_00018773
433	«So einen haben wir nur alle 5 Jahre», sagte er.	sagte	87	   53,019	0.1131	62	german_de_news_2014_00792196
434	Was kommt, das kommt“, sagte sie.	sagte	87	   53,019	0.1131	67.6	german_de_news_2015_00887172
435	Alles wird gut“, sagte er.	sagte	87	   53,019	0.1131	82.8	german_de_news_2015_00032732
436	Und nun auch noch das.	nun	88	   52,916	0.1129	30.4	german_de_news_2013_00877213
437	Mehr als ein Jahr nun schon.	nun	88	   52,916	0.1129	54.3333	german_de_news_2013_00688562
438	Zu diesem wird es nun nicht mehr kommen.	nun	88	   52,916	0.1129	66.5	german_de_news_2015_00946683
439	Nun ist alles schon wieder am Ende.	nun	88	   52,916	0.1129	78.7143	german_de_news_2015_00704670
440	Man muss damit nun leben.	nun	88	   52,916	0.1129	103.8	german_de_news_2014_00652826
441	Was es damit auf sich hat.	damit	89	   50,866	0.1086	37.1667	german_de_news_2014_00893694
442	Doch damit noch nicht das Ende.	damit	89	   50,866	0.1086	59.3333	german_de_news_2013_00410417
443	Was wollen sie dann damit?	damit	89	   50,866	0.1086	80.8	german_de_news_2013_00925048
444	Aber damit müssen wir jetzt leben.“	damit	89	   50,866	0.1086	98.6667	german_de_news_2015_00010383
445	Also müssen wir damit leben?	damit	89	   50,866	0.1086	127.2	german_de_news_2015_00038739
446	War das auch in den 1970er-Jahren so?	jahren	90	   48,726	0.104	30	german_de_news_2013_00916189
447	So war das vor 30 Jahren.	jahren	90	   48,726	0.104	45	german_de_news_2013_00832655
448	Sie gibt es seit 50 Jahren.	jahren	90	   48,726	0.104	57.8	german_de_news_2013_00806796
449	Vor drei Jahren waren es nur 57 Prozent.	jahren	90	   48,726	0.104	67.2857	german_de_news_2015_00874770
450	Das kommt ihm seit 20 Jahren..	jahren	90	   48,726	0.104	106.8	german_de_news_2013_00190470
451	Und das haben die alle nicht.	alle	91	   48,032	0.1025	26.8333	german_de_news_2015_00831421
452	Alle, alle, alle werden für alle, alle, alle da sein.	alle	91	   48,032	0.1025	55	german_de_news_2014_00024835
453	Aber alle anderen, oder wie?	alle	91	   48,032	0.1025	70.6	german_de_news_2015_00009012
454	Und alle wollen dabei sein.	alle	91	   48,032	0.1025	83	german_de_news_2015_00828507
455	Alle wollen schon etwas von ihm.	alle	91	   48,032	0.1025	110.5	german_de_news_2014_00031916
456	Und das war bereits im Jahr 1958.	bereits	92	   46,961	0.1002	41.1667	german_de_news_2013_00868838
457	In den USA sind es bereits 20 Prozent.	bereits	92	   46,961	0.1002	58	german_de_news_2015_00577528
458	Diese gibt es bereits seit 2010.	bereits	92	   46,961	0.1002	67.4	german_de_news_2014_00354925
459	Bereits Ende Jahr sollen es keine mehr sein.	bereits	92	   46,961	0.1002	84.25	german_de_news_2014_00113818
460	Und zwar bereits seit 40 Jahren.	bereits	92	   46,961	0.1002	93.4	german_de_news_2014_00854427
461	Und jetzt auch das noch.	jetzt	93	   46,432	0.0991	31.4	german_de_news_2015_00838177
462	Den haben wir jetzt wieder.	jetzt	93	   46,432	0.0991	53.2	german_de_news_2015_00222606
463	Wie geht es jetzt weiter bei 96?	jetzt	93	   46,432	0.0991	66.6667	german_de_news_2013_00952052
464	Das geht jetzt ganz mehr..	jetzt	93	   46,432	0.0991	80	german_de_news_2014_00176041
465	Jetzt steht da nichts mehr.	jetzt	93	   46,432	0.0991	113.8	german_de_news_2015_00610890
466	Und das will er nicht.	will	94	   46,225	0.0986	28.8	german_de_news_2014_00841984
467	Aber das will ich nicht.	will	94	   46,225	0.0986	38.6	german_de_news_2014_00010723
