WORD	STATUS	RANK	COUNT	COUNT_REL
seele	Y	1726	477	0.003
teilnehmen	Y	1726	477	0.003
aufbau	Y	1727	476	0.003
belegt	Y	1727	476	0.003
echten	Y	1727	476	0.003
gerechtigkeit	Y	1727	476	0.003
geschmack	Y	1727	476	0.003
mayer	Y	1727	476	0.003
verstorbenen	Y	1727	476	0.003
drohen	Y	1728	475	0.003
high	Y	1728	475	0.003
ähnliche	Y	1728	475	0.003
autoren	Y	1729	474	0.0029
einfache	Y	1729	474	0.0029
einwohner	Y	1729	474	0.0029
geprüft	Y	1729	474	0.0029
gustav	Y	1729	474	0.0029
krebs	Y	1729	474	0.0029
schülerinnen	Y	1729	474	0.0029
stärkung	Y	1729	474	0.0029
asien	Y	1730	473	0.0029
verbindet	Y	1730	473	0.0029
deutscher	Y	1731	472	0.0029
erlebnis	Y	1731	472	0.0029
sportler	Y	1731	472	0.0029
südtirol	Y	1731	472	0.0029
russischen	Y	1732	471	0.0029
schönborn	Y	1732	471	0.0029
verbot	Y	1732	471	0.0029
österreichweit	Y	1732	471	0.0029
bub	Y	1733	470	0.0029
konkreten	Y	1733	470	0.0029
not	Y	1733	470	0.0029
aufnahme	Y	1734	469	0.0029
brigitte	Y	1734	469	0.0029
nationale	Y	1734	469	0.0029
regime	Y	1734	469	0.0029
studiengebühren	Y	1734	469	0.0029
weisen	Y	1734	469	0.0029
öfb	Y	1734	469	0.0029
ergänzt	Y	1735	468	0.0029
großem	Y	1735	468	0.0029
jacksons	Y	1735	468	0.0029
künftige	Y	1735	468	0.0029
arbeiterkammer	Y	1736	467	0.0029
islam	Y	1736	467	0.0029
kanada	Y	1736	467	0.0029
politischer	Y	1736	467	0.0029
berufung	Y	1737	466	0.0029
spüren	Y	1737	466	0.0029
steirische	Y	1737	466	0.0029
verändern	Y	1737	466	0.0029
beispiele	Y	1738	465	0.0029
jederzeit	Y	1738	465	0.0029
kümmern	Y	1738	465	0.0029
null	Y	1738	465	0.0029
street	Y	1738	465	0.0029
jenes	Y	1739	464	0.0029
lehre	Y	1739	464	0.0029
ma	Y	1739	464	0.0029
soweit	Y	1739	464	0.0029
zugänglich	Y	1739	464	0.0029
bett	Y	1740	463	0.0029
burgstaller	Y	1740	463	0.0029
erwachsene	Y	1740	463	0.0029
finanziell	Y	1740	463	0.0029
florian	Y	1740	463	0.0029
heftig	Y	1740	463	0.0029
passen	Y	1740	463	0.0029
stiegen	Y	1740	463	0.0029
dreht	Y	1741	462	0.0029
erzielte	Y	1741	462	0.0029
festivals	Y	1741	462	0.0029
hundstorfer	Y	1741	462	0.0029
jennifer	Y	1741	462	0.0029
betreiben	Y	1742	461	0.0029
dachte	Y	1742	461	0.0029
darstellen	Y	1742	461	0.0029
fit	Y	1742	461	0.0029
kaffee	Y	1742	461	0.0029
klagenfurter	Y	1742	461	0.0029
ost	Y	1742	461	0.0029
scheibner	Y	1742	461	0.0029
verursacht	Y	1742	461	0.0029
entscheidet	Y	1743	460	0.0029
impulse	Y	1743	460	0.0029
versorgung	Y	1743	460	0.0029
wen	Y	1743	460	0.0029
eigentümer	Y	1744	459	0.0029
integriert	Y	1744	459	0.0029
italienische	Y	1744	459	0.0029
konflikt	Y	1744	459	0.0029
meinungen	Y	1744	459	0.0029
transparenz	Y	1744	459	0.0029
verteidigungsminister	Y	1744	459	0.0029
beine	Y	1745	458	0.0028
beobachtet	Y	1745	458	0.0028
einziger	Y	1745	458	0.0028
händen	Y	1745	458	0.0028
internationaler	Y	1745	458	0.0028
lokalen	Y	1745	458	0.0028
meistens	Y	1745	458	0.0028
menschlichen	Y	1745	458	0.0028
mp	Y	1745	458	0.0028
treiben	Y	1745	458	0.0028
entlastung	Y	1746	457	0.0028
plassnik	Y	1746	457	0.0028
stronach	Y	1746	457	0.0028
sv	Y	1746	457	0.0028
unglaublich	Y	1746	457	0.0028
übergeben	Y	1746	457	0.0028
erhöhte	Y	1747	456	0.0028
klagen	Y	1747	456	0.0028
museums	Y	1747	456	0.0028
promi	Y	1747	456	0.0028
schatten	Y	1747	456	0.0028
verlangen	Y	1747	456	0.0028
volle	Y	1747	456	0.0028
arme	Y	1748	455	0.0028
daniela	Y	1748	455	0.0028
heim	Y	1748	455	0.0028
klub	Y	1748	455	0.0028
liebsten	Y	1748	455	0.0028
setzten	Y	1748	455	0.0028
chefin	Y	1749	454	0.0028
engagiert	Y	1749	454	0.0028
highlight	Y	1749	454	0.0028
martinz	Y	1749	454	0.0028
norden	Y	1749	454	0.0028
regionalen	Y	1749	454	0.0028
wirtschaftskrise	Y	1749	454	0.0028
arena	Y	1750	453	0.0028
diversen	Y	1750	453	0.0028
erforderlich	Y	1750	453	0.0028
gesprächen	Y	1750	453	0.0028
holding	Y	1750	453	0.0028
kräfte	Y	1750	453	0.0028
museen	Y	1750	453	0.0028
pleite	Y	1750	453	0.0028
zuständige	Y	1750	453	0.0028
direkte	Y	1751	452	0.0028
ehrlich	Y	1751	452	0.0028
lokale	Y	1751	452	0.0028
mischung	Y	1751	452	0.0028
on	Y	1751	452	0.0028
positionen	Y	1751	452	0.0028
steigern	Y	1751	452	0.0028
unbekannte	Y	1751	452	0.0028
baut	Y	1752	451	0.0028
belegen	Y	1752	451	0.0028
berater	Y	1752	451	0.0028
beratung	Y	1752	451	0.0028
draußen	Y	1752	451	0.0028
empfiehlt	Y	1752	451	0.0028
erstellt	Y	1752	451	0.0028
hinsicht	Y	1752	451	0.0028
sammeln	Y	1752	451	0.0028
wallner	Y	1752	451	0.0028
anlagen	Y	1753	450	0.0028
anwendung	Y	1753	450	0.0028
cm	Y	1753	450	0.0028
gestaltung	Y	1753	450	0.0028
methoden	Y	1753	450	0.0028
mi	Y	1753	450	0.0028
schuldig	Y	1753	450	0.0028
zinsen	Y	1753	450	0.0028
systems	Y	1754	449	0.0028
umgekehrt	Y	1754	449	0.0028
dj	Y	1755	448	0.0028
gegenwart	Y	1755	448	0.0028
konzentrieren	Y	1755	448	0.0028
schlechten	Y	1755	448	0.0028
stadler	Y	1755	448	0.0028
treffer	Y	1755	448	0.0028
unterschiedlich	Y	1755	448	0.0028
villa	Y	1755	448	0.0028
vorgelegt	Y	1755	448	0.0028
arbeitsplatz	Y	1756	447	0.0028
gesteht	Y	1756	447	0.0028
inneren	Y	1756	447	0.0028
lasse	Y	1756	447	0.0028
rollen	Y	1756	447	0.0028
bedroht	Y	1757	446	0.0028
dame	Y	1757	446	0.0028
echt	Y	1757	446	0.0028
festgelegt	Y	1757	446	0.0028
klassische	Y	1757	446	0.0028
moore	Y	1757	446	0.0028
märkte	Y	1757	446	0.0028
rasche	Y	1757	446	0.0028
alpen	Y	1758	445	0.0028
angelina	Y	1758	445	0.0028
binnen	Y	1758	445	0.0028
dran	Y	1758	445	0.0028
enttäuscht	Y	1758	445	0.0028
erfreulich	Y	1758	445	0.0028
interessierte	Y	1758	445	0.0028
milch	Y	1758	445	0.0028
rad	Y	1758	445	0.0028
ton	Y	1758	445	0.0028
warf	Y	1758	445	0.0028
projekten	Y	1759	444	0.0028
trug	Y	1759	444	0.0028
vorsitzender	Y	1759	444	0.0028
blaue	Y	1760	443	0.0028
inflation	Y	1760	443	0.0028
lisa	Y	1760	443	0.0028
oberösterreichischen	Y	1760	443	0.0028
umfragen	Y	1760	443	0.0028
zufall	Y	1760	443	0.0028
aktionen	Y	1761	442	0.0027
behalten	Y	1761	442	0.0027
dienstleistungen	Y	1761	442	0.0027
hinten	Y	1761	442	0.0027
kirchen	Y	1761	442	0.0027
krank	Y	1761	442	0.0027
nahen	Y	1761	442	0.0027
welchem	Y	1761	442	0.0027
anforderungen	Y	1762	441	0.0027
gering	Y	1762	441	0.0027
hohem	Y	1762	441	0.0027
kenntnis	Y	1762	441	0.0027
pensionisten	Y	1762	441	0.0027
usw	Y	1762	441	0.0027
voraus	Y	1762	441	0.0027
wechseln	Y	1762	441	0.0027
ausländer	Y	1763	440	0.0027
günter	Y	1763	440	0.0027
huber	Y	1763	440	0.0027
marktanteil	Y	1763	440	0.0027
spannend	Y	1763	440	0.0027
vorgenommen	Y	1763	440	0.0027
wissenschaftliche	Y	1763	440	0.0027
zeitungen	Y	1763	440	0.0027
interessante	Y	1764	439	0.0027
restlichen	Y	1764	439	0.0027
revolution	Y	1764	439	0.0027
traditionell	Y	1764	439	0.0027
verlag	Y	1764	439	0.0027
aufnehmen	Y	1765	438	0.0027
bemühungen	Y	1765	438	0.0027
kinos	Y	1765	438	0.0027
verzichtet	Y	1765	438	0.0027
washington	Y	1765	438	0.0027
angeklagten	Y	1766	437	0.0027
besuchern	Y	1766	437	0.0027
diesjährigen	Y	1766	437	0.0027
entdecken	Y	1766	437	0.0027
gak	Y	1766	437	0.0027
gebeten	Y	1766	437	0.0027
gelöst	Y	1766	437	0.0027
hinein	Y	1766	437	0.0027
hängen	Y	1766	437	0.0027
know	Y	1766	437	0.0027
locker	Y	1766	437	0.0027
luxus	Y	1766	437	0.0027
vermittelt	Y	1766	437	0.0027
abschaffung	Y	1767	436	0.0027
auseinander	Y	1767	436	0.0027
entscheidende	Y	1767	436	0.0027
gerufen	Y	1767	436	0.0027
gewusst	Y	1767	436	0.0027
leidenschaft	Y	1767	436	0.0027
saß	Y	1767	436	0.0027
schaffte	Y	1767	436	0.0027
befragung	Y	1768	435	0.0027
burschen	Y	1768	435	0.0027
einfacher	Y	1768	435	0.0027
gelingen	Y	1768	435	0.0027
heiligen	Y	1768	435	0.0027
hinblick	Y	1768	435	0.0027
office	Y	1768	435	0.0027
parlaments	Y	1768	435	0.0027
potenzial	Y	1768	435	0.0027
rechnungshof	Y	1768	435	0.0027
stationen	Y	1768	435	0.0027
unterschiede	Y	1768	435	0.0027
afghanistan	Y	1769	434	0.0027
ereignisse	Y	1769	434	0.0027
how	Y	1769	434	0.0027
mitunter	Y	1769	434	0.0027
moderator	Y	1769	434	0.0027
planen	Y	1769	434	0.0027
staatssekretär	Y	1769	434	0.0027
steve	Y	1769	434	0.0027
verraten	Y	1769	434	0.0027
vormittag	Y	1769	434	0.0027
wieso	Y	1769	434	0.0027
aufgestellt	Y	1770	433	0.0027
australien	Y	1770	433	0.0027
gemeinschaft	Y	1770	433	0.0027
kindergarten	Y	1770	433	0.0027
kleinere	Y	1770	433	0.0027
künftigen	Y	1770	433	0.0027
nix	Y	1770	433	0.0027
telefon	Y	1770	433	0.0027
wahre	Y	1770	433	0.0027
zucker	Y	1770	433	0.0027
armut	Y	1771	432	0.0027
belastet	Y	1771	432	0.0027
brad	Y	1771	432	0.0027
bregenzer	Y	1771	432	0.0027
media	Y	1771	432	0.0027
parallel	Y	1771	432	0.0027
vermutet	Y	1771	432	0.0027
champions	Y	1772	431	0.0027
erschienen	Y	1772	431	0.0027
hd	Y	1772	431	0.0027
katholischen	Y	1772	431	0.0027
niki	Y	1772	431	0.0027
amy	Y	1773	430	0.0027
dargestellt	Y	1773	430	0.0027
filmen	Y	1773	430	0.0027
general	Y	1773	430	0.0027
kärntens	Y	1773	430	0.0027
schlicht	Y	1773	430	0.0027
verträge	Y	1773	430	0.0027
kulturellen	Y	1774	429	0.0027
landschaft	Y	1774	429	0.0027
reduzieren	Y	1774	429	0.0027
seitdem	Y	1774	429	0.0027
tanz	Y	1774	429	0.0027
unmöglich	Y	1774	429	0.0027
vorsprung	Y	1774	429	0.0027
zentralen	Y	1774	429	0.0027
bucher	Y	1775	428	0.0027
gebürtige	Y	1775	428	0.0027
herzlich	Y	1775	428	0.0027
schien	Y	1775	428	0.0027
startete	Y	1775	428	0.0027
strand	Y	1775	428	0.0027
ungefähr	Y	1775	428	0.0027
wahren	Y	1775	428	0.0027
beziehungsweise	Y	1776	427	0.0027
billiger	Y	1776	427	0.0027
kristen	Y	1776	427	0.0027
verluste	Y	1776	427	0.0027
berücksichtigt	Y	1777	426	0.0026
besuchte	Y	1777	426	0.0026
erholung	Y	1777	426	0.0026
gesunken	Y	1777	426	0.0026
wirtschaftswachstum	Y	1777	426	0.0026
belastung	Y	1778	425	0.0026
danke	Y	1778	425	0.0026
figuren	Y	1778	425	0.0026
kreisky	Y	1778	425	0.0026
san	Y	1778	425	0.0026
widmet	Y	1778	425	0.0026
breit	Y	1779	424	0.0026
geist	Y	1779	424	0.0026
gelesen	Y	1779	424	0.0026
maß	Y	1779	424	0.0026
neuwahlen	Y	1779	424	0.0026
wünscht	Y	1779	424	0.0026
moskau	Y	1780	423	0.0026
patrick	Y	1780	423	0.0026
verlängert	Y	1780	423	0.0026
arnold	Y	1781	422	0.0026
drehen	Y	1781	422	0.0026
hergestellt	Y	1781	422	0.0026
mord	Y	1781	422	0.0026
schneiden	Y	1781	422	0.0026
studio	Y	1781	422	0.0026
stärksten	Y	1781	422	0.0026
abgeben	Y	1782	421	0.0026
events	Y	1782	421	0.0026
kulturelle	Y	1782	421	0.0026
startseite	Y	1782	421	0.0026
studierte	Y	1782	421	0.0026
vereinbart	Y	1782	421	0.0026
verzeichnen	Y	1782	421	0.0026
architekten	Y	1783	420	0.0026
ausgehen	Y	1783	420	0.0026
kreis	Y	1783	420	0.0026
piloten	Y	1783	420	0.0026
tech	Y	1783	420	0.0026
versorgt	Y	1783	420	0.0026
waffen	Y	1783	420	0.0026
botschafter	Y	1784	419	0.0026
einziges	Y	1784	419	0.0026
eishockey	Y	1784	419	0.0026
geladen	Y	1784	419	0.0026
gemessen	Y	1784	419	0.0026
hektar	Y	1784	419	0.0026
is	Y	1784	419	0.0026
optimal	Y	1784	419	0.0026
to	Y	1784	419	0.0026
zwanzig	Y	1784	419	0.0026
überleben	Y	1784	419	0.0026
innenministerium	Y	1785	418	0.0026
kandidat	Y	1785	418	0.0026
produkten	Y	1785	418	0.0026
religion	Y	1785	418	0.0026
romney	Y	1785	418	0.0026
assad	Y	1786	417	0.0026
genauer	Y	1786	417	0.0026
gültige	Y	1786	417	0.0026
julia	Y	1786	417	0.0026
leidet	Y	1786	417	0.0026
motor	Y	1786	417	0.0026
prozentpunkte	Y	1786	417	0.0026
verteidiger	Y	1786	417	0.0026
abschied	Y	1787	416	0.0026
alternativen	Y	1787	416	0.0026
beigetragen	Y	1787	416	0.0026
entstand	Y	1787	416	0.0026
erkenntnisse	Y	1787	416	0.0026
exklusiv	Y	1787	416	0.0026
jüdischen	Y	1787	416	0.0026
kompetenz	Y	1787	416	0.0026
königin	Y	1787	416	0.0026
mund	Y	1787	416	0.0026
staffel	Y	1787	416	0.0026
willkommen	Y	1787	416	0.0026
derby	Y	1788	415	0.0026
eiskalt	Y	1788	415	0.0026
nieder	Y	1788	415	0.0026
verhandelt	Y	1788	415	0.0026
vielzahl	Y	1788	415	0.0026
vollkommen	Y	1788	415	0.0026
capitals	Y	1789	414	0.0026
erfasst	Y	1789	414	0.0026
mexiko	Y	1789	414	0.0026
niederösterreichischen	Y	1789	414	0.0026
schwerpunkte	Y	1789	414	0.0026
technisch	Y	1789	414	0.0026
verbesserungen	Y	1789	414	0.0026
einsparungen	Y	1790	413	0.0026
heftige	Y	1790	413	0.0026
normal	Y	1790	413	0.0026
ursula	Y	1790	413	0.0026
diesel	Y	1791	412	0.0026
diverse	Y	1791	412	0.0026
fünften	Y	1791	412	0.0026
gefährdet	Y	1791	412	0.0026
gerald	Y	1791	412	0.0026
nächtigungen	Y	1791	412	0.0026
orchester	Y	1791	412	0.0026
allgemeine	Y	1792	411	0.0026
aussicht	Y	1792	411	0.0026
blatt	Y	1792	411	0.0026
el	Y	1792	411	0.0026
genaue	Y	1792	411	0.0026
rauchen	Y	1792	411	0.0026
richtet	Y	1792	411	0.0026
armen	Y	1793	410	0.0025
gezielt	Y	1793	410	0.0025
innovation	Y	1793	410	0.0025
obst	Y	1793	410	0.0025
wurzeln	Y	1793	410	0.0025
ausgleich	Y	1794	409	0.0025
geräten	Y	1794	409	0.0025
griechen	Y	1794	409	0.0025
schaffung	Y	1794	409	0.0025
genuss	Y	1795	408	0.0025
geriet	Y	1795	408	0.0025
gramm	Y	1795	408	0.0025
harte	Y	1795	408	0.0025
htc	Y	1795	408	0.0025
kurzfristig	Y	1795	408	0.0025
mitarbeiterinnen	Y	1795	408	0.0025
nerven	Y	1795	408	0.0025
putin	Y	1795	408	0.0025
weltweiten	Y	1795	408	0.0025
wiederholt	Y	1795	408	0.0025
übernahm	Y	1795	408	0.0025
effenberg	Y	1796	407	0.0025
einzug	Y	1796	407	0.0025
januar	Y	1796	407	0.0025
sichergestellt	Y	1796	407	0.0025
alpe	Y	1797	406	0.0025
bemühen	Y	1797	406	0.0025
duo	Y	1797	406	0.0025
j	Y	1797	406	0.0025
kritisch	Y	1797	406	0.0025
messen	Y	1797	406	0.0025
orange	Y	1797	406	0.0025
phänomen	Y	1797	406	0.0025
senken	Y	1797	406	0.0025
verliehen	Y	1797	406	0.0025
berichte	Y	1798	405	0.0025
direkten	Y	1798	405	0.0025
effekt	Y	1798	405	0.0025
helden	Y	1798	405	0.0025
jemanden	Y	1798	405	0.0025
kontrolliert	Y	1798	405	0.0025
landete	Y	1798	405	0.0025
performance	Y	1798	405	0.0025
stellvertreter	Y	1798	405	0.0025
tausend	Y	1798	405	0.0025
arabischen	Y	1799	404	0.0025
chefs	Y	1799	404	0.0025
durchsetzen	Y	1799	404	0.0025
menschliche	Y	1799	404	0.0025
profi	Y	1799	404	0.0025
umfassenden	Y	1799	404	0.0025
ägypten	Y	1799	404	0.0025
charakter	Y	1800	403	0.0025
fortsetzung	Y	1800	403	0.0025
französische	Y	1800	403	0.0025
matthias	Y	1800	403	0.0025
notwendigkeit	Y	1800	403	0.0025
spekulationen	Y	1800	403	0.0025
spiegel	Y	1800	403	0.0025
sprecherin	Y	1800	403	0.0025
sterne	Y	1800	403	0.0025
sturz	Y	1800	403	0.0025
zellen	Y	1800	403	0.0025
besitz	Y	1801	402	0.0025
freiwillig	Y	1801	402	0.0025
gastgeber	Y	1801	402	0.0025
kurzer	Y	1801	402	0.0025
pr	Y	1801	402	0.0025
struktur	Y	1801	402	0.0025
arbeitslosen	Y	1802	401	0.0025
bewusstsein	Y	1802	401	0.0025
exakt	Y	1802	401	0.0025
first	Y	1802	401	0.0025
hoffentlich	Y	1802	401	0.0025
iv	Y	1802	401	0.0025
konsequent	Y	1802	401	0.0025
letztes	Y	1802	401	0.0025
schriftsteller	Y	1802	401	0.0025
seitensprung	Y	1802	401	0.0025
volksschule	Y	1802	401	0.0025
zuwachs	Y	1802	401	0.0025
anfangs	Y	1803	400	0.0025
autobahn	Y	1803	400	0.0025
enge	Y	1803	400	0.0025
mithilfe	Y	1803	400	0.0025
scharf	Y	1803	400	0.0025
vereinbarung	Y	1803	400	0.0025
aktie	Y	1804	399	0.0025
alois	Y	1804	399	0.0025
altach	Y	1804	399	0.0025
damalige	Y	1804	399	0.0025
enorme	Y	1804	399	0.0025
entscheidenden	Y	1804	399	0.0025
schade	Y	1804	399	0.0025
taten	Y	1804	399	0.0025
unterhaltung	Y	1804	399	0.0025
zweites	Y	1804	399	0.0025
begrüßt	Y	1805	398	0.0025
betrag	Y	1805	398	0.0025
einschätzung	Y	1805	398	0.0025
empfehlen	Y	1805	398	0.0025
klum	Y	1805	398	0.0025
künstlerische	Y	1805	398	0.0025
oberösterreicher	Y	1805	398	0.0025
promis	Y	1805	398	0.0025
sekunde	Y	1805	398	0.0025
betroffene	Y	1806	397	0.0025
hervorragende	Y	1806	397	0.0025
jahresende	Y	1806	397	0.0025
traditionelle	Y	1806	397	0.0025
ändert	Y	1806	397	0.0025
bahnhof	Y	1807	396	0.0025
englisch	Y	1807	396	0.0025
erzählte	Y	1807	396	0.0025
neuerlich	Y	1807	396	0.0025
perfekte	Y	1807	396	0.0025
pflicht	Y	1807	396	0.0025
rache	Y	1807	396	0.0025
stock	Y	1807	396	0.0025
studierenden	Y	1807	396	0.0025
umfangreiche	Y	1807	396	0.0025
wissenschafter	Y	1807	396	0.0025
brachten	Y	1808	395	0.0025
ergab	Y	1808	395	0.0025
fläche	Y	1808	395	0.0025
mattersburg	Y	1808	395	0.0025
mitgliedern	Y	1808	395	0.0025
nachhaltige	Y	1808	395	0.0025
normalen	Y	1808	395	0.0025
parteichef	Y	1808	395	0.0025
sprung	Y	1808	395	0.0025
steigende	Y	1808	395	0.0025
innere	Y	1809	394	0.0024
kern	Y	1809	394	0.0024
match	Y	1809	394	0.0024
vorsichtig	Y	1809	394	0.0024
dokumente	Y	1810	393	0.0024
gehirn	Y	1810	393	0.0024
katze	Y	1810	393	0.0024
mobilen	Y	1810	393	0.0024
öffnet	Y	1810	393	0.0024
berger	Y	1811	392	0.0024
einstellung	Y	1811	392	0.0024
entwickler	Y	1811	392	0.0024
gestohlen	Y	1811	392	0.0024
ministerrat	Y	1811	392	0.0024
partnern	Y	1811	392	0.0024
standards	Y	1811	392	0.0024
zurückzuführen	Y	1811	392	0.0024
atv	Y	1812	391	0.0024
besetzt	Y	1812	391	0.0024
besonderer	Y	1812	391	0.0024
billig	Y	1812	391	0.0024
fürchten	Y	1812	391	0.0024
instrument	Y	1812	391	0.0024
lustig	Y	1812	391	0.0024
philipp	Y	1812	391	0.0024
player	Y	1812	391	0.0024
produzieren	Y	1812	391	0.0024
feier	Y	1813	390	0.0024
fisch	Y	1813	390	0.0024
gerettet	Y	1813	390	0.0024
kilogramm	Y	1813	390	0.0024
kindes	Y	1813	390	0.0024
leitet	Y	1813	390	0.0024
neubau	Y	1813	390	0.0024
rief	Y	1813	390	0.0024
anleger	Y	1814	389	0.0024
baum	Y	1814	389	0.0024
innovative	Y	1814	389	0.0024
quer	Y	1814	389	0.0024
unis	Y	1814	389	0.0024
österreichern	Y	1814	389	0.0024
finanz	Y	1815	388	0.0024
halbfinale	Y	1815	388	0.0024
kindheit	Y	1815	388	0.0024
langer	Y	1815	388	0.0024
leoben	Y	1815	388	0.0024
medikamente	Y	1815	388	0.0024
mögen	Y	1815	388	0.0024
überlegt	Y	1815	388	0.0024
arbeitgeber	Y	1816	387	0.0024
designer	Y	1816	387	0.0024
joseph	Y	1816	387	0.0024
kameras	Y	1816	387	0.0024
konsens	Y	1816	387	0.0024
konsum	Y	1816	387	0.0024
leer	Y	1816	387	0.0024
medizinischen	Y	1816	387	0.0024
schmid	Y	1816	387	0.0024
streng	Y	1816	387	0.0024
terror	Y	1816	387	0.0024
verzeichnet	Y	1816	387	0.0024
regierungen	Y	1817	386	0.0024
bestellen	Y	1818	385	0.0024
denkbar	Y	1818	385	0.0024
eurozone	Y	1818	385	0.0024
gefasst	Y	1818	385	0.0024
gewinne	Y	1818	385	0.0024
haare	Y	1818	385	0.0024
haubner	Y	1818	385	0.0024
intendant	Y	1818	385	0.0024
laufend	Y	1818	385	0.0024
umständen	Y	1818	385	0.0024
weltkrieg	Y	1818	385	0.0024
wlan	Y	1818	385	0.0024
abenteuer	Y	1819	384	0.0024
brach	Y	1819	384	0.0024
ecke	Y	1819	384	0.0024
einstieg	Y	1819	384	0.0024
klinik	Y	1819	384	0.0024
objekte	Y	1819	384	0.0024
pensionsreform	Y	1819	384	0.0024
profitiert	Y	1819	384	0.0024
reinhard	Y	1819	384	0.0024
schweigen	Y	1819	384	0.0024
spannung	Y	1819	384	0.0024
zustande	Y	1819	384	0.0024
üblich	Y	1819	384	0.0024
ausgesetzt	Y	1820	383	0.0024
klestil	Y	1820	383	0.0024
ministerium	Y	1820	383	0.0024
operation	Y	1820	383	0.0024
schmerzen	Y	1820	383	0.0024
zurzeit	Y	1820	383	0.0024
akten	Y	1821	382	0.0024
defizit	Y	1821	382	0.0024
einfachen	Y	1821	382	0.0024
lebensqualität	Y	1821	382	0.0024
magna	Y	1821	382	0.0024
pitt	Y	1821	382	0.0024
staatlichen	Y	1821	382	0.0024
strafen	Y	1821	382	0.0024
volksabstimmung	Y	1821	382	0.0024
ähnliches	Y	1821	382	0.0024
barack	Y	1822	381	0.0024
dynamik	Y	1822	381	0.0024
kommentieren	Y	1822	381	0.0024
lopatka	Y	1822	381	0.0024
sarah	Y	1822	381	0.0024
stabilität	Y	1822	381	0.0024
zweitens	Y	1822	381	0.0024
ehre	Y	1823	380	0.0024
hofer	Y	1823	380	0.0024
irgendwo	Y	1823	380	0.0024
jenem	Y	1823	380	0.0024
kampusch	Y	1823	380	0.0024
musikalischen	Y	1823	380	0.0024
one	Y	1823	380	0.0024
solidarität	Y	1823	380	0.0024
topmodel	Y	1823	380	0.0024
unverändert	Y	1823	380	0.0024
verrät	Y	1823	380	0.0024
verweist	Y	1823	380	0.0024
zumal	Y	1823	380	0.0024
ärger	Y	1823	380	0.0024
jemals	Y	1824	379	0.0024
kitzbühel	Y	1824	379	0.0024
lieder	Y	1824	379	0.0024
music	Y	1824	379	0.0024
portugal	Y	1824	379	0.0024
scheinbar	Y	1824	379	0.0024
schlagzeilen	Y	1824	379	0.0024
weite	Y	1824	379	0.0024
bekanntlich	Y	1825	378	0.0023
beschreibt	Y	1825	378	0.0023
eigens	Y	1825	378	0.0023
erhoben	Y	1825	378	0.0023
erzeugt	Y	1825	378	0.0023
innenministerin	Y	1825	378	0.0023
jüngeren	Y	1825	378	0.0023
kalt	Y	1825	378	0.0023
mercedes	Y	1825	378	0.0023
prix	Y	1825	378	0.0023
sound	Y	1825	378	0.0023
spanischen	Y	1825	378	0.0023
werken	Y	1825	378	0.0023
bürgern	Y	1826	377	0.0023
durften	Y	1826	377	0.0023
herkunft	Y	1826	377	0.0023
landeshauptstadt	Y	1826	377	0.0023
sanktionen	Y	1826	377	0.0023
schwieriger	Y	1826	377	0.0023
springen	Y	1826	377	0.0023
tränen	Y	1826	377	0.0023
bereitet	Y	1827	376	0.0023
berühmten	Y	1827	376	0.0023
bundesrat	Y	1827	376	0.0023
caritas	Y	1827	376	0.0023
existenz	Y	1827	376	0.0023
irland	Y	1827	376	0.0023
klassiker	Y	1827	376	0.0023
letztendlich	Y	1827	376	0.0023
matura	Y	1827	376	0.0023
projekts	Y	1827	376	0.0023
stern	Y	1827	376	0.0023
verfolgen	Y	1827	376	0.0023
williams	Y	1827	376	0.0023
öamtc	Y	1827	376	0.0023
grassers	Y	1828	375	0.0023
hut	Y	1828	375	0.0023
ing	Y	1828	375	0.0023
leitner	Y	1828	375	0.0023
status	Y	1828	375	0.0023
womit	Y	1828	375	0.0023
akzeptieren	Y	1829	374	0.0023
allgemein	Y	1829	374	0.0023
beliebt	Y	1829	374	0.0023
grafik	Y	1829	374	0.0023
linke	Y	1829	374	0.0023
musical	Y	1829	374	0.0023
persönlichkeiten	Y	1829	374	0.0023
schönheit	Y	1829	374	0.0023
simon	Y	1829	374	0.0023
stürmer	Y	1829	374	0.0023
times	Y	1829	374	0.0023
vollen	Y	1829	374	0.0023
wodurch	Y	1829	374	0.0023
überprüft	Y	1829	374	0.0023
beantworten	Y	1830	373	0.0023
beteiligen	Y	1830	373	0.0023
bruno	Y	1830	373	0.0023
erreichbar	Y	1830	373	0.0023
vergangener	Y	1830	373	0.0023
gefühle	Y	1831	372	0.0023
heinrich	Y	1831	372	0.0023
info	Y	1831	372	0.0023
melzer	Y	1831	372	0.0023
schlag	Y	1831	372	0.0023
schnelle	Y	1831	372	0.0023
spannende	Y	1831	372	0.0023
umgehen	Y	1831	372	0.0023
unterdessen	Y	1831	372	0.0023
verliebt	Y	1831	372	0.0023
vertretern	Y	1831	372	0.0023
überaus	Y	1831	372	0.0023
awards	Y	1832	371	0.0023
doris	Y	1832	371	0.0023
erstens	Y	1832	371	0.0023
geholfen	Y	1832	371	0.0023
hervorragend	Y	1832	371	0.0023
künstlern	Y	1832	371	0.0023
medizinische	Y	1832	371	0.0023
niemanden	Y	1832	371	0.0023
normalerweise	Y	1832	371	0.0023
rihanna	Y	1832	371	0.0023
strich	Y	1832	371	0.0023
talent	Y	1832	371	0.0023
